,110,111,similarity
858,hr7129.110,hr5421.111,0.5892223161583751
11439,hr979.110,hr5421.111,0.6724086223361185
7838,hr5730.110,hr5428.111,0.846556484992984
3216,hr2253.110,hr543.111,0.9158935159203795
7682,hr6949.110,hr5434.111,0.5531083886517917
12189,hr298.110,hr544.111,0.8678150634329728
2109,hr3306.110,hr544.111,0.9787364035690077
1457,hr3343.110,hr544.111,0.5560709317291229
5626,hr3947.110,hr544.111,0.7720533508076304
6634,hr7170.110,hr544.111,0.5357593361008499
2957,hr6498.110,hr5440.111,0.6628371149578446
6514,hr2114.110,hr5441.111,0.8510611473486579
6768,hr1915.110,hr5442.111,0.5990082722515851
3169,hr2079.110,hr5442.111,0.5795536887833556
11338,hr3239.110,hr5442.111,0.7193641771684607
11508,hr3776.110,hr5442.111,0.549921806765247
3546,hr670.110,hr5442.111,0.5110416624924349
1460,hr3343.110,hr5444.111,0.8166239982519305
7365,hr3515.110,hr5444.111,0.549268155527171
5223,hr5784.110,hr5444.111,0.540716775531652
79,hr7166.110,hr5444.111,0.5363439931889391
11780,hr914.110,hr5444.111,0.552665026832772
10680,hr3734.110,hr545.111,0.9852665496131124
292,hr6628.110,hr5451.111,0.971469276134118
11379,hr3585.110,hr5452.111,0.6159911947665373
11414,hr2364.110,hr5456.111,0.5125244857726418
2173,hr1957.110,hr5459.111,0.5801669577427886
2411,hr2918.110,hr5459.111,0.5614841623195522
177,hr5861.110,hr5459.111,0.5183540577710849
2399,hr6302.110,hr5459.111,0.6311680614382678
5721,hr6593.110,hr5459.111,0.6144158974031658
7982,hr6670.110,hr5459.111,0.6388031789962998
10362,hr6735.110,hr5459.111,0.7162896705317291
7289,hr777.110,hr5459.111,0.6998987200001761
9786,hr1596.110,hr546.111,0.6113035673678556
8030,hr550.110,hr546.111,0.6740249690171908
1143,hr1088.110,hr5460.111,0.6352441234942867
1645,hr4879.110,hr5461.111,0.9174425876116686
4453,hr2374.110,hr5463.111,0.659786614558856
9789,hr1596.110,hr5464.111,0.5124728070888865
8033,hr550.110,hr5464.111,0.5475858112378018
6142,hr6818.110,hr5464.111,0.5567200253855571
7934,hr1669.110,hr5466.111,0.5800075569463173
3043,hr2646.110,hr5466.111,0.5654443693350379
3049,hr2647.110,hr5466.111,0.6119788876342799
5692,hr3411.110,hr5466.111,0.5252651614709204
6284,hr3430.110,hr5466.111,0.5549081020956511
1603,hr4129.110,hr5466.111,0.533248465901528
10756,hr4232.110,hr5466.111,0.6526001493082245
2840,hr4899.110,hr5466.111,0.5551861399564512
990,hr5176.110,hr5466.111,0.6328454554377017
12381,hr6375.110,hr5466.111,0.5172337121566403
10097,hr7039.110,hr547.111,0.5863490876328407
11367,hr7061.110,hr547.111,0.6099759700413386
11735,hr7081.110,hr547.111,0.581854371863297
1759,hr1458.110,hr5475.111,0.6175440579464316
578,hr1929.110,hr5475.111,0.8271450446577271
3797,hr6856.110,hr5477.111,0.9891630742918106
597,hr4353.110,hr5479.111,0.5064398815962814
12134,hr160.110,hr548.111,0.624738596104251
7387,hr1938.110,hr5480.111,0.5575056982835883
157,hr3423.110,hr5483.111,0.5297594841415694
9680,hr2904.110,hr5488.111,0.6811822910246446
5489,hr5647.110,hr5488.111,0.5476974085795258
4281,hr4749.110,hr549.111,0.9930512646829425
5622,hr3949.110,hr5490.111,0.5115817835101221
2568,hr52.110,hr5490.111,0.5724922292934522
6730,hr1807.110,hr5491.111,0.750027230325833
9662,hr2902.110,hr5491.111,0.5097751042371549
10647,hr5559.110,hr5491.111,0.6481944667327577
2005,hr6237.110,hr5491.111,0.8466277146116948
11898,hr6390.110,hr5491.111,0.8211269459586852
6694,hr6448.110,hr5491.111,0.9701904825514733
1082,hr6665.110,hr5491.111,0.644802527947505
5371,hr7095.110,hr5491.111,0.7771182328748594
9289,hr623.110,hr5492.111,0.8744637504398787
9311,hr1313.110,hr5493.111,0.5093641392917584
1093,hr3104.110,hr5493.111,0.562006968880213
681,hr3129.110,hr5497.111,0.5076423140198971
7749,hr6030.110,hr55.111,0.9774326305383452
12740,hr1618.110,hr550.111,0.5835181458037313
9611,hr6773.110,hr550.111,0.565681925663232
12386,hr6807.110,hr550.111,0.5818322571063135
375,hr7303.110,hr550.111,0.716831659305979
5440,hr285.110,hr5500.111,0.9888605472669446
2528,hr1363.110,hr5504.111,0.632834124983139
9945,hr1740.110,hr5504.111,0.5369829063071269
6112,hr2867.110,hr5505.111,0.5956197333135157
10517,hr5943.110,hr5505.111,0.9868809960416478
7723,hr6260.110,hr5505.111,0.5653582322964077
2515,hr632.110,hr5505.111,0.738296678037574
8168,hr6882.110,hr5505.111,0.5644006787722563
8883,hr6910.110,hr5505.111,0.5084884175893308
2391,hr6302.110,hr5506.111,0.5447514683475444
1290,hr6418.110,hr5506.111,0.5168442790054004
10201,hr6529.110,hr5506.111,0.5019429106727901
5711,hr6593.110,hr5506.111,0.5479864445098458
7972,hr6670.110,hr5506.111,0.5405283858494306
10352,hr6735.110,hr5506.111,0.6283717842708834
7278,hr777.110,hr5506.111,0.6923235273449705
3574,hr16.110,hr5509.111,0.7541237341697004
5182,hr1766.110,hr5509.111,0.6668841747615447
3709,hr5540.110,hr5509.111,0.5427701236008943
2636,hr6550.110,hr5509.111,0.7317858349068463
9608,hr6771.110,hr5509.111,0.6804108855586767
9808,hr3328.110,hr551.111,0.9821701127183797
6706,hr5855.110,hr5510.111,0.6139834698104253
2947,hr6494.110,hr5517.111,0.5197517681161667
4194,hr2298.110,hr5518.111,0.5273665317131049
4325,hr2990.110,hr5518.111,0.6924759645109929
4672,hr1266.110,hr552.111,0.506569161938033
4260,hr1388.110,hr552.111,0.6007632425414844
4968,hr1528.110,hr552.111,0.6609634953099139
4185,hr2297.110,hr552.111,0.9904904279881516
793,hr4291.110,hr552.111,0.588539476093168
4918,hr5335.110,hr552.111,0.5101312065250627
10156,hr5926.110,hr552.111,0.5922862445504734
12373,hr5677.110,hr5524.111,0.9114478346781979
3854,hr6726.110,hr5526.111,0.9335906070506063
12775,hr2123.110,hr5527.111,0.77185209921644
8075,hr4138.110,hr5527.111,0.8636798508428751
8493,hr2086.110,hr5528.111,0.8942792404536345
7726,hr4806.110,hr553.111,0.985852380067034
10441,hr6193.110,hr553.111,0.6019652886030518
2120,hr6575.110,hr553.111,0.5611611140324408
6772,hr1917.110,hr5531.111,0.9879930713994103
2924,hr3049.110,hr5535.111,0.9713926378050182
5227,hr5787.110,hr5535.111,0.507151518593829
4303,hr7217.110,hr5535.111,0.5423737452857952
6263,hr6955.110,hr5539.111,0.5423164506356836
5192,hr2436.110,hr554.111,0.6517968129478573
11326,hr3235.110,hr554.111,0.7777546004174818
10519,hr5940.110,hr554.111,0.9967818319454828
11531,hr373.110,hr5540.111,0.877734630903192
11521,hr374.110,hr5540.111,0.8875353585183393
11538,hr379.110,hr5540.111,0.8823814520025162
11528,hr373.110,hr5541.111,0.8880481556901973
11518,hr374.110,hr5541.111,0.8979294574193138
11535,hr379.110,hr5541.111,0.892749576358531
11532,hr373.110,hr5542.111,0.8840014812329337
11522,hr374.110,hr5542.111,0.8938377569983099
11539,hr379.110,hr5542.111,0.8893791956655226
2103,hr1307.110,hr5549.111,0.5218388847908808
12067,hr1490.110,hr5549.111,0.5015319586124735
10978,hr1060.110,hr555.111,0.5042074222677703
12312,hr2859.110,hr555.111,0.8912060477055954
3844,hr3263.110,hr555.111,0.756883819703154
11655,hr4060.110,hr555.111,0.9944979888276639
8330,hr1682.110,hr5553.111,0.6625951936958621
4752,hr3121.110,hr5553.111,0.6638085857167085
1309,hr6413.110,hr5553.111,0.5090798590226419
2466,hr6965.110,hr5553.111,0.50623000221304
6175,hr921.110,hr5553.111,0.5728016844753343
6187,hr922.110,hr5553.111,0.5273584414078363
8951,hr1332.110,hr5554.111,0.7852459126143918
711,hr2389.110,hr5554.111,0.6683954313582898
6629,hr7175.110,hr5554.111,0.7227142511540078
9932,hr3286.110,hr5555.111,0.6098623314628034
6439,hr1971.110,hr5556.111,0.5886993004003116
9081,hr2204.110,hr5556.111,0.5232763777335651
5406,hr3209.110,hr5556.111,0.9748236694615836
5772,hr2458.110,hr5557.111,0.5880920720173483
9716,hr2672.110,hr5557.111,0.6242108732411998
9668,hr2902.110,hr5557.111,0.7131097752579115
631,hr3388.110,hr5557.111,0.6049014729323718
10582,hr3483.110,hr5557.111,0.5079907984326668
2939,hr7019.110,hr5557.111,0.6852477064770861
8322,hr1682.110,hr5559.111,0.8399195647388358
4743,hr3121.110,hr5559.111,0.8492427705657756
12469,hr3959.110,hr5559.111,0.5992277981377471
5933,hr4050.110,hr5559.111,0.6406028290908968
7153,hr6285.110,hr5559.111,0.5805410108436112
1303,hr6413.110,hr5559.111,0.7316371986776233
1651,hr7288.110,hr5559.111,0.5560324201434294
6168,hr921.110,hr5559.111,0.739559364478449
6180,hr922.110,hr5559.111,0.6040021063394662
12297,hr3639.110,hr556.111,0.9166556744887046
4984,hr1030.110,hr5560.111,0.5537569353976437
4082,hr1078.110,hr5560.111,0.6770177244282243
202,hr2353.110,hr5560.111,0.5164573642286141
12517,hr4450.110,hr5560.111,0.7872099672350381
2702,hr5585.110,hr5560.111,0.6653471472776298
9878,hr2064.110,hr5561.111,0.7166154335287156
9430,hr2596.110,hr5561.111,0.5838501539196431
9032,hr3372.110,hr5561.111,0.9624071723354918
343,hr464.110,hr5561.111,0.731966111448678
7405,hr1392.110,hr5562.111,0.5285718005232263
8311,hr1684.110,hr5562.111,0.5153619629311423
12167,hr296.110,hr5562.111,0.5058530113415773
9741,hr5900.110,hr5562.111,0.5841123650470748
2282,hr6748.110,hr5562.111,0.5335825608667198
3677,hr7205.110,hr5564.111,0.8879789707158712
8079,hr4137.110,hr5567.111,0.5333350897504371
1938,hr1150.110,hr5568.111,0.508206665478056
3242,hr1754.110,hr5568.111,0.5099950477400413
4603,hr2416.110,hr5568.111,0.6349345533530911
2975,hr265.110,hr5568.111,0.5367560459195081
4333,hr3244.110,hr5568.111,0.5330818151633134
3718,hr3724.110,hr5568.111,0.5450394315391205
12550,hr4239.110,hr5568.111,0.5083282633297819
6938,hr515.110,hr5568.111,0.5027913683398794
12000,hr5794.110,hr5568.111,0.6839307090801064
7776,hr5980.110,hr5568.111,0.5074776005587647
5327,hr7007.110,hr5568.111,0.5059636041264016
2246,hr7071.110,hr5568.111,0.5217049227824
1218,hr7104.110,hr5568.111,0.5366483695696046
3648,hr7206.110,hr5568.111,0.6427036095686517
7305,hr7275.110,hr5568.111,0.5508291202577131
5544,hr905.110,hr5568.111,0.5200427552382768
8320,hr1682.110,hr5569.111,0.5150607463195042
4741,hr3121.110,hr5569.111,0.5191961511488956
8663,hr1146.110,hr557.111,0.5930103515527945
460,hr2712.110,hr557.111,0.9763077534701898
1954,hr1150.110,hr5574.111,0.5691527445974847
10608,hr2024.110,hr5574.111,0.5918319106719323
2991,hr265.110,hr5574.111,0.5674954153142066
4352,hr3244.110,hr5574.111,0.5737504250720922
5660,hr3417.110,hr5574.111,0.5706652861152265
3618,hr3495.110,hr5574.111,0.511117394200191
2896,hr3519.110,hr5574.111,0.5575601209612642
2348,hr3538.110,hr5574.111,0.5186014288696018
8832,hr5235.110,hr5574.111,0.5177012320353013
12338,hr5672.110,hr5574.111,0.5265846106077937
8456,hr572.110,hr5574.111,0.579687045438647
7794,hr5980.110,hr5574.111,0.5668676906565536
11798,hr6396.110,hr5574.111,0.5441164684382488
5343,hr7007.110,hr5574.111,0.5251835906901438
1234,hr7104.110,hr5574.111,0.5402574399354236
949,hr7203.110,hr5574.111,0.5096475928226691
7322,hr7275.110,hr5574.111,0.56586326004463
10084,hr270.110,hr5575.111,0.5672087866566826
6005,hr3887.110,hr5575.111,0.6409658918270443
6609,hr7311.110,hr5575.111,0.5999243326416263
9893,hr2067.110,hr5576.111,0.9834909237312528
3305,hr6635.110,hr5577.111,0.6851038778564307
7080,hr6636.110,hr5577.111,0.9990806588550495
3310,hr6637.110,hr5577.111,0.7486030892158534
3306,hr6635.110,hr5578.111,0.9948139305176823
7081,hr6636.110,hr5578.111,0.6784567433948292
3311,hr6637.110,hr5578.111,0.582340783519637
3307,hr6635.110,hr5579.111,0.5956959114410363
7082,hr6636.110,hr5579.111,0.7535666967112425
3312,hr6637.110,hr5579.111,0.9985794643456076
10686,hr2289.110,hr558.111,0.5195916480487988
11981,hr2449.110,hr558.111,0.9984092266902191
3332,hr6632.110,hr558.111,0.514302883908843
4120,hr2038.110,hr5581.111,0.7141993173406086
5316,hr7097.110,hr5581.111,0.670063212414447
2279,hr6219.110,hr5582.111,0.9195131278936095
5080,hr3789.110,hr5583.111,0.5072128357575838
1957,hr1150.110,hr5587.111,0.6942084092800038
1417,hr1695.110,hr5587.111,0.6604037129030952
3253,hr1754.110,hr5587.111,0.5774881599626781
9460,hr1819.110,hr5587.111,0.518605032578819
10611,hr2024.110,hr5587.111,0.6460359612017083
4139,hr2030.110,hr5587.111,0.5598382036231169
1837,hr2094.110,hr5587.111,0.5451969194473419
10873,hr230.110,hr5587.111,0.5308086568571305
4616,hr2416.110,hr5587.111,0.5087478108089403
2994,hr265.110,hr5587.111,0.7734134337483922
3471,hr2822.110,hr5587.111,0.5277208651830904
4355,hr3244.110,hr5587.111,0.6677127755242213
7483,hr3398.110,hr5587.111,0.5690142808991796
5663,hr3417.110,hr5587.111,0.6547302374191972
3620,hr3495.110,hr5587.111,0.623354975209104
11929,hr351.110,hr5587.111,0.5676760666437843
2899,hr3519.110,hr5587.111,0.6889031542631198
2351,hr3538.110,hr5587.111,0.6060240514422496
6891,hr3666.110,hr5587.111,0.525931925456498
3731,hr3724.110,hr5587.111,0.5191157750103482
6783,hr3844.110,hr5587.111,0.5142999462710957
12562,hr4239.110,hr5587.111,0.5977513013155448
20,hr489.110,hr5587.111,0.5311329899552464
8835,hr5235.110,hr5587.111,0.6184701729485813
7566,hr533.110,hr5587.111,0.6307585512746609
12341,hr5672.110,hr5587.111,0.643111957189073
8459,hr572.110,hr5587.111,0.6520901481702939
11181,hr5755.110,hr5587.111,0.5569223257553674
12009,hr5794.110,hr5587.111,0.5232956781787176
7797,hr5980.110,hr5587.111,0.7226472246356989
11056,hr6072.110,hr5587.111,0.5349275845657264
3182,hr6171.110,hr5587.111,0.5587047047033654
11801,hr6396.110,hr5587.111,0.6570584820174652
10011,hr6714.110,hr5587.111,0.5968834187779654
5346,hr7007.110,hr5587.111,0.6669732146788008
10831,hr7049.110,hr5587.111,0.6365565210685358
1237,hr7104.110,hr5587.111,0.7218518560371526
952,hr7203.110,hr5587.111,0.5936803988367463
3662,hr7206.110,hr5587.111,0.528200938503293
7325,hr7275.110,hr5587.111,0.7853527946816369
9427,hr2591.110,hr5588.111,0.5032091885681159
12451,hr1003.110,hr5589.111,0.7628000280110568
7095,hr4179.110,hr559.111,0.9907832432703187
3206,hr1.110,hr5590.111,0.5300725547775197
4691,hr1269.110,hr5590.111,0.5278697909778852
7866,hr1401.110,hr5590.111,0.6003657026345601
12072,hr1493.110,hr5590.111,0.5217966490751329
8314,hr1684.110,hr5590.111,0.6991876896172489
10478,hr2638.110,hr5590.111,0.5530156270979544
6809,hr1628.110,hr5595.111,0.5005367446241679
7463,hr1645.110,hr5595.111,0.5260862566406924
9923,hr2248.110,hr5596.111,0.9839211459937002
1513,hr543.110,hr5596.111,0.9669916204255344
2383,hr2914.110,hr5597.111,0.5208440020652533
3567,hr12.110,hr56.111,0.9908299770704602
12835,hr2873.110,hr5602.111,0.5014384895400379
7383,hr4627.110,hr5602.111,0.5174144221334211
4840,hr7278.110,hr5602.111,0.5503776028791039
4907,hr2316.110,hr5609.111,0.510476884325875
8334,hr804.110,hr5609.111,0.5344548225360546
1731,hr90.110,hr5609.111,0.5886205375820881
5855,hr5107.110,hr561.111,0.5871563767730419
8762,hr3540.110,hr5611.111,0.5833874327766061
6374,hr5270.110,hr5611.111,0.5768147554310383
5402,hr6327.110,hr5611.111,0.6067119737993569
8961,hr6984.110,hr5611.111,0.5222342572116888
6431,hr1977.110,hr5612.111,0.5593168008902446
1644,hr390.110,hr5616.111,0.6985168802643185
9583,hr439.110,hr5616.111,0.5067780966342322
542,hr2233.110,hr5618.111,0.5577095007660443
4092,hr4934.110,hr5618.111,0.6859324086060121
8573,hr5688.110,hr5618.111,0.5236296534939432
4235,hr5749.110,hr5618.111,0.6881037136778546
5107,hr6867.110,hr5618.111,0.6155857196038812
9683,hr2909.110,hr562.111,0.8184363502386701
1067,hr1679.110,hr5620.111,0.8868960701897078
10460,hr217.110,hr5620.111,0.51258654232672
9303,hr624.110,hr5620.111,0.5182219786119355
3716,hr3722.110,hr5621.111,0.5936627416452612
4680,hr1265.110,hr5627.111,0.6087508862285477
2796,hr1111.110,hr563.111,0.5781000366367367
11831,hr1535.110,hr563.111,0.5310910827896963
12244,hr2147.110,hr563.111,0.548069080707888
8411,hr3176.110,hr563.111,0.5756265854885844
610,hr3872.110,hr563.111,0.5386824376932947
5984,hr3888.110,hr563.111,0.5035489812151357
7288,hr777.110,hr5634.111,0.540034765514625
1821,hr2897.110,hr5636.111,0.5383703584815301
986,hr5176.110,hr5636.111,0.5072605580047108
1174,hr1887.110,hr564.111,0.5708342065133621
12289,hr3636.110,hr564.111,0.9290461741675523
5018,hr3962.110,hr564.111,0.877279433294957
11230,hr1272.110,hr5642.111,0.6875811118000562
10332,hr4775.110,hr5643.111,0.5890099616022226
2132,hr586.110,hr5644.111,0.5991405786542536
8367,hr6653.110,hr5644.111,0.5218835886530457
5065,hr7272.110,hr565.111,0.9509841532114648
3326,hr1138.110,hr5651.111,0.5140772166661818
6358,hr2478.110,hr5652.111,0.8969187763191118
2166,hr1957.110,hr5657.111,0.6720737415593914
1356,hr2758.110,hr5657.111,0.5368439412450605
5127,hr2784.110,hr5657.111,0.595067569535376
2405,hr2918.110,hr5657.111,0.6660724609368055
170,hr5861.110,hr5657.111,0.6113373901117898
5742,hr6301.110,hr5657.111,0.5228795926509338
2392,hr6302.110,hr5657.111,0.6960218268504152
1291,hr6418.110,hr5657.111,0.6094214206952282
6147,hr6428.110,hr5657.111,0.5419130353770905
10202,hr6529.110,hr5657.111,0.5712190009603161
5712,hr6593.110,hr5657.111,0.68331480293383
7973,hr6670.110,hr5657.111,0.7151698773762002
3858,hr6724.110,hr5657.111,0.5933886224726415
10353,hr6735.110,hr5657.111,0.789618467686152
9592,hr6779.110,hr5657.111,0.5039485789191183
3419,hr7030.110,hr5657.111,0.6378945216859017
7279,hr777.110,hr5657.111,0.7284670121381388
4512,hr944.110,hr5657.111,0.501425779409656
7448,hr1645.110,hr5658.111,0.6396014013062472
7399,hr1930.110,hr5658.111,0.9942083442418994
12095,hr1941.110,hr5658.111,0.5430424960058984
3444,hr3064.110,hr5658.111,0.5530647712326124
11662,hr4065.110,hr5658.111,0.5218905241068422
5558,hr4192.110,hr5658.111,0.6045436591180153
8256,hr6938.110,hr5658.111,0.565771940863726
10099,hr750.110,hr5658.111,0.5523715178332432
7523,hr3396.110,hr5660.111,0.9121464152033568
3204,hr6.110,hr5661.111,0.5628682497843279
6155,hr6428.110,hr5661.111,0.5377412296667027
7287,hr777.110,hr5661.111,0.512511194813401
8789,hr2768.110,hr5663.111,0.6590365254156362
12222,hr7010.110,hr5664.111,0.5428334923605997
1349,hr2614.110,hr567.111,0.9418834214772254
8919,hr609.110,hr567.111,0.5186106179454855
5897,hr1486.110,hr5671.111,0.5158401169466643
5387,hr171.110,hr5671.111,0.5096923845688152
6105,hr2862.110,hr5671.111,0.5531286795939866
9208,hr2928.110,hr5671.111,0.6019400378236601
12035,hr2955.110,hr5671.111,0.6739338138304756
6274,hr3439.110,hr5671.111,0.9924317715873594
4576,hr3763.110,hr5671.111,0.5697687549614704
8382,hr6654.110,hr5671.111,0.5900747408381294
5493,hr5646.110,hr5673.111,0.7103338155290251
1149,hr1087.110,hr5674.111,0.6275333017058708
11837,hr1533.110,hr5674.111,0.6177842175093075
11834,hr1534.110,hr5674.111,0.5298329502212288
297,hr2101.110,hr5674.111,0.5324503605749508
2621,hr3989.110,hr5674.111,0.536259920280582
2696,hr5580.110,hr5674.111,0.6047507074354271
5280,hr4088.110,hr5675.111,0.5670087063187221
6417,hr3130.110,hr5678.111,0.7011243619536445
1538,hr405.110,hr5678.111,0.5643282012920423
2044,hr6901.110,hr5678.111,0.6027543581899085
10958,hr955.110,hr5678.111,0.5209374891635531
4942,hr4463.110,hr568.111,0.9693826325426226
4770,hr158.110,hr5680.111,0.6474209864600722
12750,hr1619.110,hr5680.111,0.5624370415404067
9377,hr2040.110,hr5680.111,0.5063657281091759
9413,hr2268.110,hr5680.111,0.5947977162809703
1136,hr2500.110,hr5680.111,0.5467872957422213
9440,hr2750.110,hr5680.111,0.5127057658329608
1814,hr2894.110,hr5680.111,0.5283234043770476
4828,hr3229.110,hr5680.111,0.6209969593425797
12488,hr3956.110,hr5680.111,0.521937816432293
4292,hr4036.110,hr5680.111,0.5112410991250966
11569,hr5512.110,hr5680.111,0.5085964568506474
12876,hr5614.110,hr5680.111,0.5496299859373254
10286,hr5714.110,hr5680.111,0.5774221078431748
2497,hr634.110,hr5680.111,0.6338564374549417
434,hr6455.110,hr5680.111,0.5205624300411559
7139,hr7152.110,hr5680.111,0.5273402613163497
12595,hr6589.110,hr5681.111,0.601959209520815
1694,hr2771.110,hr5683.111,0.5074368546819834
8375,hr6656.110,hr5683.111,0.5115480714999677
6719,hr2490.110,hr5684.111,0.5307636013352254
688,hr2830.110,hr5684.111,0.5440067936667815
8397,hr3174.110,hr569.111,0.7779156580899085
2718,hr2580.110,hr5690.111,0.9162183105776567
3500,hr2626.110,hr5690.111,0.6474813503915441
9655,hr3509.110,hr5690.111,0.54536001512787
6062,hr5480.110,hr5690.111,0.8631249706026508
4021,hr5955.110,hr5690.111,0.516800267460974
12087,hr1945.110,hr5692.111,0.5655357109569102
5479,hr2848.110,hr5692.111,0.8668410325632471
11150,hr729.110,hr5692.111,0.9217987527080806
4931,hr969.110,hr5692.111,0.5949892197678398
2281,hr6749.110,hr5695.111,0.9807437115914341
4865,hr2171.110,hr5696.111,0.5850108112064459
