113,112,similarity
hr5799.113,hr606.112,0.518082958
hr5799.113,hr6263.112,0.515112666
hr5799.113,hr6315.112,0.799296545
hr5799.113,hr744.112,0.533563852
hr5799.113,hr779.112,0.568510317
hr58.113,hr93.112,0.724732686
hr58.113,hr94.112,0.720316634
hr58.113,hr95.112,0.722766667
hr5803.113,hr579.112,0.681702658
hr5806.113,hr3729.112,0.553987839
hr581.113,hr1310.112,0.762754752
hr5815.113,hr1971.112,0.613019264
hr5815.113,hr4215.112,0.599171093
hr582.113,hr1744.112,0.568975444
hr582.113,hr6088.112,0.520504378
hr5824.113,hr4011.112,0.527424064
hr5827.113,hr3403.112,0.709094578
hr583.113,hr1561.112,0.762344388
hr5838.113,hr74.112,0.531383703
hr5839.113,hr6230.112,0.825904669
hr584.113,hr520.112,0.731209348
hr584.113,hr521.112,0.640994136
hr5840.113,hr5690.112,0.800620221
hr5841.113,hr6332.112,0.776577947
hr5842.113,hr4261.112,0.820197028
hr5846.113,hr1856.112,0.805523402
hr5846.113,hr2867.112,0.700767728
hr5846.113,hr6355.112,0.5216629
hr5849.113,hr1876.112,0.516475583
hr585.113,hr6619.112,0.811175043
hr5854.113,hr6342.112,0.774295518
hr5857.113,hr2495.112,0.535671997
hr586.113,hr441.112,0.618317633
hr5860.113,hr105.112,0.501133582
hr5860.113,hr3000.112,0.505030779
hr5860.113,hr3682.112,0.52575702
hr5862.113,hr894.112,0.585517371
hr5863.113,hr327.112,0.501444648
hr5864.113,hr176.112,0.619255124
hr5864.113,hr2658.112,0.581664688
hr587.113,hr6227.112,0.73178385
hr5874.113,hr147.112,0.64620689
hr5874.113,hr1483.112,0.667645708
hr5874.113,hr3026.112,0.569854577
hr5874.113,hr5651.112,0.527861704
hr5874.113,hr5853.112,0.508744934
hr5874.113,hr6160.112,0.569969384
hr5874.113,hr6679.112,0.813614578
hr5875.113,hr1534.112,0.710725092
hr5875.113,hr4050.112,0.56634226
hr5878.113,hr1856.112,0.815453688
hr5878.113,hr2867.112,0.723785827
hr5878.113,hr6355.112,0.531863247
hr5879.113,hr2607.112,0.644795459
hr588.113,hr6291.112,0.614435759
hr589.113,hr6702.112,0.661560723
hr59.113,hr93.112,0.720791109
hr59.113,hr94.112,0.723565714
hr59.113,hr95.112,0.723377567
hr590.113,hr195.112,0.732310322
hr590.113,hr354.112,0.674140439
hr591.113,hr354.112,0.63496909
hr593.113,hr3662.112,0.590597884
hr593.113,hr4966.112,0.528265651
hr593.113,hr6365.112,0.524087598
hr595.113,hr1383.112,0.520038594
hr595.113,hr3483.112,0.773827233
hr596.113,hr5991.112,0.660791937
hr596.113,hr6154.112,0.7915099
hr596.113,hr6503.112,0.732618459
hr597.113,hr182.112,0.615460739
hr597.113,hr2015.112,0.566533455
hr597.113,hr2506.112,0.547710089
hr597.113,hr2680.112,0.523749423
hr597.113,hr3095.112,0.623204568
hr597.113,hr3493.112,0.540404276
hr597.113,hr4291.112,0.637297169
hr597.113,hr606.112,0.503068865
hr597.113,hr6263.112,0.82859869
hr597.113,hr6315.112,0.522314085
hr597.113,hr6505.112,0.516514389
hr597.113,hr6539.112,0.550235058
hr597.113,hr720.112,0.524579533
hr597.113,hr744.112,0.627019541
hr597.113,hr779.112,0.54653895
hr598.113,hr4285.112,0.750433431
hr599.113,hr5749.112,0.810271923
hr60.113,hr6588.112,0.80994163
hr602.113,hr1898.112,0.708544968
hr603.113,hr1197.112,0.519394489
hr603.113,hr1198.112,0.507735244
hr603.113,hr2365.112,0.546755578
hr603.113,hr266.112,0.543863748
hr603.113,hr267.112,0.534060838
hr603.113,hr345.112,0.513655859
hr603.113,hr506.112,0.511912152
hr603.113,hr597.112,0.5375857
hr603.113,hr641.112,0.945617165
hr605.113,hr6423.112,0.747899975
hr606.113,hr6681.112,0.64699533
hr607.113,hr6716.112,0.617426162
hr608.113,hr393.112,0.914734594
hr609.113,hr1813.112,0.763688762
hr609.113,hr1889.112,0.585207757
hr609.113,hr4108.112,0.536641515
hr609.113,hr5906.112,0.532846311
hr609.113,hr601.112,0.776012176
hr609.113,hr851.112,0.681339148
hr61.113,hr217.112,0.61843183
hr610.113,hr2557.112,0.617315056
hr611.113,hr2557.112,0.639421055
hr612.113,hr763.112,0.820878596
hr612.113,hr801.112,0.549514406
hr613.113,hr5714.112,0.55029074
hr614.113,hr182.112,0.653808132
hr614.113,hr2015.112,0.858567865
hr614.113,hr2506.112,0.572398863
hr614.113,hr2680.112,0.533662168
hr614.113,hr294.112,0.518752582
hr614.113,hr3095.112,0.695177652
hr614.113,hr3493.112,0.570400701
hr614.113,hr40.112,0.509339729
hr614.113,hr4291.112,0.665349808
hr614.113,hr606.112,0.524693897
hr614.113,hr623.112,0.528688643
hr614.113,hr6263.112,0.62102422
hr614.113,hr6314.112,0.569643848
hr614.113,hr6315.112,0.532167178
hr614.113,hr6505.112,0.54812485
hr614.113,hr6539.112,0.569650736
hr614.113,hr720.112,0.55336064
hr614.113,hr744.112,0.658834869
hr614.113,hr779.112,0.575842131
hr615.113,hr3495.112,0.789975156
hr616.113,hr6120.112,0.784978357
hr617.113,hr3451.112,0.705168975
hr618.113,hr3624.112,0.708003809
hr619.113,hr1434.112,0.502508838
hr619.113,hr505.112,0.821272093
hr62.113,hr223.112,0.682669983
hr620.113,hr6077.112,0.818359893
hr621.113,hr153.112,0.655833342
hr622.113,hr1103.112,0.816480681
hr623.113,hr444.112,0.508996817
hr624.113,hr3523.112,0.774009162
hr624.113,hr3674.112,0.547201629
hr624.113,hr4263.112,0.585968531
hr625.113,hr3797.112,0.59072169
hr626.113,hr3809.112,0.651205727
hr627.113,hr5840.112,0.721518272
hr628.113,hr751.112,0.812021772
hr629.113,hr5331.112,0.652684665
hr63.113,hr6032.112,0.793738237
hr630.113,hr1262.112,0.609992619
hr630.113,hr1351.112,0.607579
hr630.113,hr2309.112,0.649773888
hr630.113,hr2692.112,0.607208781
hr630.113,hr2967.112,0.668453531
hr630.113,hr3174.112,0.610864024
hr630.113,hr3591.112,0.794125899
hr630.113,hr4335.112,0.601501581
hr630.113,hr5790.112,0.575005632
hr632.113,hr1511.112,0.872806787
hr633.113,hr3012.112,0.706244126
hr633.113,hr3119.112,0.581782692
hr634.113,hr2682.112,0.519188947
hr635.113,hr3723.112,0.603376415
hr635.113,hr575.112,0.801839786
hr637.113,hr6676.112,0.598065
hr638.113,hr3009.112,0.720019696
hr639.113,hr933.112,0.863897558
hr64.113,hr71.112,0.771088546
hr640.113,hr1211.112,0.850139067
hr642.113,hr2791.112,0.649950085
hr643.113,hr739.112,0.821038335
hr644.113,hr2325.112,0.84308052
hr645.113,hr321.112,0.658138431
hr647.113,hr3423.112,0.842139998
hr648.113,hr6259.112,0.859240497
hr649.113,hr539.112,0.732622523
hr65.113,hr227.112,0.785942192
hr650.113,hr5901.112,0.55077753
hr650.113,hr6211.112,0.567624192
hr650.113,hr631.112,0.681201315
hr651.113,hr6460.112,0.686637924
hr654.113,hr1427.112,0.837603371
hr656.113,hr4210.112,0.761841521
hr657.113,hr4234.112,0.732201205
hr658.113,hr3623.112,0.711571005
hr659.113,hr498.112,0.527298579
hr66.113,hr1600.112,0.803374752
hr660.113,hr4138.112,0.75054061
hr662.113,hr680.112,0.513901388
hr663.113,hr3354.112,0.796228055
hr664.113,hr4007.112,0.811712265
hr664.113,hr5987.112,0.500254725
hr664.113,hr5988.112,0.511433262
hr664.113,hr624.112,0.621365193
hr665.113,hr3590.112,0.630204426
hr666.113,hr1234.112,0.72871383
hr666.113,hr1291.112,0.588966762
hr667.113,hr6612.112,0.818554869
hr669.113,hr3418.112,0.662170439
hr67.113,hr101.112,0.570231549
hr670.113,hr1357.112,0.58125796
hr670.113,hr1654.112,0.551543582
hr672.113,hr1925.112,0.722137947
hr673.113,hr1321.112,0.864248473
hr673.113,hr4240.112,0.580231332
hr674.113,hr1141.112,0.844692905
hr676.113,hr1200.112,0.666766679
hr676.113,hr2954.112,0.5225164
hr676.113,hr676.112,0.841125317
hr677.113,hr2779.112,0.729332988
hr678.113,hr2842.112,0.856782497
hr678.113,hr6024.112,0.503167706
hr678.113,hr6247.112,0.722617815
hr679.113,hr1025.112,0.611678308
hr68.113,hr225.112,0.851189866
hr68.113,hr901.112,0.676222947
hr680.113,hr3741.112,0.717234693
hr681.113,hr2268.112,0.607325623
hr682.113,hr354.112,0.610673455
hr682.113,hr701.112,0.744190881
hr683.113,hr6046.112,0.736281543
hr684.113,hr2701.112,0.589597617
hr684.113,hr3179.112,0.67314305
hr686.113,hr5879.112,0.743556266
hr687.113,hr1904.112,0.825229903
hr687.113,hr241.112,0.502046104
hr687.113,hr643.112,0.625576309
hr688.113,hr1418.112,0.860445221
hr688.113,hr4191.112,0.643549715
hr688.113,hr4293.112,0.504551512
hr688.113,hr6105.112,0.514737019
hr689.113,hr1983.112,0.791842379
hr689.113,hr6134.112,0.531990202
hr69.113,hr4100.112,0.569097326
hr690.113,hr1283.112,0.59672068
hr691.113,hr522.112,0.87593514
hr692.113,hr6069.112,0.701953521
hr694.113,hr6031.112,0.514106621
hr694.113,hr62.112,0.644466363
hr695.113,hr1734.112,0.80423679
hr695.113,hr2680.112,0.546185238
hr695.113,hr6315.112,0.547022284
hr696.113,hr1241.112,0.505020191
hr696.113,hr163.112,0.565104827
hr696.113,hr2050.112,0.504491064
hr696.113,hr2420.112,0.533403378
hr696.113,hr2922.112,0.537889564
hr696.113,hr3222.112,0.50400742
hr696.113,hr3377.112,0.736501039
hr696.113,hr41.112,0.593507883
hr696.113,hr4267.112,0.551130889
hr696.113,hr6609.112,0.526101539
hr697.113,hr2512.112,0.671534729
hr699.113,hr3903.112,0.528428493
hr699.113,hr5333.112,0.528097265
hr7.113,hr105.112,0.554336607
hr7.113,hr1232.112,0.642106849
hr7.113,hr3.112,0.736794573
hr7.113,hr3000.112,0.550574361
hr7.113,hr358.112,0.709466032
hr7.113,hr364.112,0.507383453
hr7.113,hr3682.112,0.51965122
hr7.113,hr397.112,0.513446406
hr7.113,hr4242.112,0.53381815
hr70.113,hr3710.112,0.77950382
hr702.113,hr531.112,0.751992244
hr703.113,hr624.112,0.767544929
hr705.113,hr1019.112,0.611633795
hr705.113,hr1142.112,0.56016818
hr705.113,hr625.112,0.822420785
hr705.113,hr6630.112,0.568914616
hr706.113,hr3191.112,0.709348191
hr707.113,hr2847.112,0.558828593
hr707.113,hr2895.112,0.553965763
hr707.113,hr3443.112,0.526774626
hr708.113,hr4004.112,0.790610424
hr709.113,hr4146.112,0.830845128
hr71.113,hr738.112,0.788001399
hr710.113,hr6134.112,0.770576228
hr711.113,hr1846.112,0.557264742
hr712.113,hr6513.112,0.667687972
hr713.113,hr1546.112,0.572824844
hr714.113,hr5893.112,0.607273385
hr715.113,hr1815.112,0.832612582
hr717.113,hr1537.112,0.696269675
hr717.113,hr1796.112,0.771631161
hr718.113,hr2874.112,0.837314231
hr719.113,hr3993.112,0.767588663
hr72.113,hr2000.112,0.554950316
hr72.113,hr77.112,0.772582497
hr720.113,hr1506.112,0.73856294
hr721.113,hr721.112,0.814058993
hr722.113,hr6195.112,0.833619319
hr723.113,hr3388.112,0.861878322
hr725.113,hr3324.112,0.811555964
hr726.113,hr6399.112,0.649181708
hr727.113,hr4396.112,0.60325693
hr728.113,hr2659.112,0.861544964
hr73.113,hr1094.112,0.825125177
hr73.113,hr3428.112,0.524145293
hr73.113,hr6023.112,0.584087417
hr730.113,hr6470.112,0.735766157
hr732.113,hr2299.112,0.883686934
hr732.113,hr3802.112,0.526273761
hr733.113,hr5881.112,0.755602669
hr734.113,hr5920.112,0.566050059
hr735.113,hr176.112,0.839177212
hr735.113,hr2658.112,0.620428817
hr736.113,hr363.112,0.524554345
hr736.113,hr6366.112,0.515091693
hr736.113,hr6428.112,0.812386887
hr737.113,hr2582.112,0.500739936
hr738.113,hr179.112,0.634562623
hr739.113,hr1650.112,0.518003105
hr739.113,hr258.112,0.814454963
hr74.113,hr228.112,0.776776349
hr740.113,hr1408.112,0.771707742
hr740.113,hr2578.112,0.742511257
hr741.113,hr409.112,0.719611509
hr742.113,hr4235.112,0.740139825
hr743.113,hr1150.112,0.517663856
hr743.113,hr1943.112,0.646621456
hr744.113,hr4362.112,0.676195844
hr746.113,hr3267.112,0.631108256
hr748.113,hr1152.112,0.756065533
hr75.113,hr1146.112,0.575881767
hr750.113,hr6494.112,0.752933485
hr753.113,hr574.112,0.703425443
hr754.113,hr3777.112,0.839079556
hr755.113,hr719.112,0.894611936
hr756.113,hr2096.112,0.765322314
hr756.113,hr4263.112,0.618971305
hr757.113,hr4154.112,0.807473052
hr757.113,hr4271.112,0.609470733
hr757.113,hr4970.112,0.583302069
hr757.113,hr4982.112,0.602232918
hr757.113,hr6625.112,0.634015706
hr758.113,hr2147.112,0.604278922
hr76.113,hr78.112,0.687103696
hr761.113,hr4402.112,0.831765118
hr762.113,hr105.112,0.739315093
hr762.113,hr1409.112,0.580887705
hr762.113,hr299.112,0.729688651
hr762.113,hr3000.112,0.744109275
hr762.113,hr346.112,0.905825912
hr762.113,hr364.112,0.765995754
hr762.113,hr3682.112,0.717671453
hr762.113,hr371.112,0.909019375
hr762.113,hr397.112,0.67720511
hr762.113,hr4224.112,0.835438657
hr762.113,hr4242.112,0.693610261
hr762.113,hr636.112,0.523073738
hr763.113,hr1370.112,0.611728401
hr764.113,hr4314.112,0.857536026
hr765.113,hr1802.112,0.516651405
hr765.113,hr2738.112,0.913113154
hr765.113,hr395.112,0.519272689
hr765.113,hr6249.112,0.621561971
hr766.113,hr1040.112,0.513553398
hr766.113,hr3903.112,0.797975209
hr766.113,hr5333.112,0.724291617
hr768.113,hr1368.112,0.91621766
hr768.113,hr2211.112,0.539008821
hr768.113,hr3989.112,0.512191329
hr768.113,hr3990.112,0.56369349
hr768.113,hr6447.112,0.549643964
hr768.113,hr778.112,0.509442182
hr768.113,hr863.112,0.534954678
hr769.113,hr1964.112,0.510565238
hr769.113,hr2663.112,0.564787212
hr77.113,hr1098.112,0.68048221
hr770.113,hr6090.112,0.839469542
hr772.113,hr6313.112,0.856725747
hr774.113,hr1180.112,0.878834756
hr774.113,hr1730.112,0.804460469
hr774.113,hr3360.112,0.57871783
hr774.113,hr99.112,0.543893793
hr776.113,hr3534.112,0.538650033
hr777.113,hr881.112,0.805358426
hr778.113,hr1166.112,0.651836575
hr779.113,hr429.112,0.680753521
hr78.113,hr73.112,0.696291835
hr780.113,hr4154.112,0.656442135
hr780.113,hr6625.112,0.856180487
hr781.113,hr1509.112,0.68502809
hr781.113,hr220.112,0.514173866
hr781.113,hr311.112,0.510043066
hr781.113,hr3474.112,0.509615263
hr782.113,hr143.112,0.586093336
hr783.113,hr1655.112,0.534702522
hr783.113,hr1714.112,0.530630795
hr783.113,hr1905.112,0.582988554
hr783.113,hr4173.112,0.783730092
hr784.113,hr6335.112,0.635789328
hr785.113,hr5186.112,0.890555577
hr786.113,hr6468.112,0.661072066
hr787.113,hr1777.112,0.510939811
hr787.113,hr1861.112,0.563546289
hr787.113,hr1870.112,0.50946693
hr787.113,hr2983.112,0.645070196
hr787.113,hr3410.112,0.530706562
hr787.113,hr4480.112,0.520317054
hr787.113,hr501.112,0.501067978
hr787.113,hr903.112,0.565199257
hr788.113,hr2975.112,0.843746729
hr789.113,hr11.112,0.604329379
hr789.113,hr6206.112,0.651279421
hr789.113,hr736.112,0.54419809
hr789.113,hr747.112,0.551418084
hr79.113,hr5566.112,0.596541624
hr790.113,hr3875.112,0.713130959
hr791.113,hr2098.112,0.50640501
hr791.113,hr2794.112,0.86029585
hr791.113,hr3322.112,0.58491434
hr791.113,hr3821.112,0.5374453
hr791.113,hr3989.112,0.517415287
hr791.113,hr5654.112,0.53034175
hr792.113,hr1639.112,0.727249177
hr794.113,hr831.112,0.706265952
hr795.113,hr2926.112,0.50604836
hr795.113,hr2978.112,0.743670303
hr796.113,hr6545.112,0.714074365
hr797.113,hr2827.112,0.902060663
hr798.113,hr2295.112,0.665666793
hr798.113,hr3610.112,0.546109774
hr798.113,hr4227.112,0.763695192
hr798.113,hr4297.112,0.683509116
hr799.113,hr4208.112,0.791029072
hr80.113,hr3067.112,0.589909988
hr80.113,hr3102.112,0.534591213
hr80.113,hr3466.112,0.54074851
hr80.113,hr3705.112,0.512094641
hr80.113,hr4869.112,0.542372918
hr80.113,hr5937.112,0.692988451
hr80.113,hr6417.112,0.920757707
hr800.113,hr905.112,0.745416952
hr802.113,hr211.112,0.9007174
hr803.113,hr2295.112,0.702009761
hr803.113,hr3610.112,0.607438349
hr803.113,hr4227.112,0.680078819
hr803.113,hr4297.112,0.743895412
hr805.113,hr5942.112,0.688925573
hr808.113,hr808.112,0.746293035
hr809.113,hr3144.112,0.877830115
hr81.113,hr6585.112,0.629588888
hr812.113,hr1517.112,0.523230805
hr812.113,hr1578.112,0.695927624
hr812.113,hr2016.112,0.851718508
hr812.113,hr2689.112,0.60682507
hr812.113,hr3151.112,0.587955978
hr812.113,hr3271.112,0.715791988
hr812.113,hr3515.112,0.697944871
hr812.113,hr3977.112,0.680297546
hr812.113,hr4154.112,0.61246483
hr812.113,hr4271.112,0.794730074
hr812.113,hr4970.112,0.77137019
hr812.113,hr4979.112,0.574798454
hr812.113,hr4982.112,0.794475163
hr814.113,hr3573.112,0.742616379
hr817.113,hr6618.112,0.788972612
hr818.113,hr1485.112,0.555782271
hr818.113,hr4331.112,0.535343815
hr818.113,hr6089.112,0.826319562
hr819.113,hr4094.112,0.786014155
hr82.113,hr222.112,0.762327076
hr820.113,hr965.112,0.507557743
hr821.113,hr1263.112,0.64782217
hr822.113,hr885.112,0.864601309
hr823.113,hr6491.112,0.810986624
hr824.113,hr2114.112,0.598951895
hr824.113,hr3029.112,0.574681845
hr825.113,hr6111.112,0.556376549
hr827.113,hr4002.112,0.753999997
hr827.113,hr6695.112,0.566569273
hr828.113,hr1111.112,0.644182255
hr829.113,hr1740.112,0.806155987
hr83.113,hr579.112,0.707799148
hr830.113,hr2000.112,0.70979064
hr831.113,hr283.112,0.51175562
hr831.113,hr3086.112,0.862389284
hr831.113,hr6076.112,0.520069514
hr831.113,hr6211.112,0.514025323
hr832.113,hr550.112,0.884645312
hr834.113,hr1298.112,0.845950296
hr834.113,hr3723.112,0.522577505
hr834.113,hr837.112,0.514859734
hr835.113,hr4026.112,0.536950723
hr836.113,hr2765.112,0.643805533
hr837.113,hr6472.112,0.72693237
hr838.113,hr4398.112,0.689361496
hr839.113,hr1498.112,0.84973276
hr839.113,hr1783.112,0.618244108
hr839.113,hr3164.112,0.503055478
hr839.113,hr3644.112,0.523189854
hr839.113,hr6153.112,0.69283913
hr84.113,hr1165.112,0.757504507
hr840.113,hr4195.112,0.607572209
hr841.113,hr726.112,0.700184622
hr842.113,hr2239.112,0.832020719
hr843.113,hr3034.112,0.74371394
hr846.113,hr3269.112,0.544447908
hr847.113,hr835.112,0.682860814
hr849.113,hr3662.112,0.735596853
hr849.113,hr4966.112,0.535367235
hr85.113,hr3706.112,0.927723454
hr850.113,hr1655.112,0.570888717
hr850.113,hr1714.112,0.525096771
hr850.113,hr1905.112,0.639499842
hr850.113,hr4179.112,0.541898771
hr850.113,hr4317.112,0.531607048
hr851.113,hr5542.112,0.690472494
hr851.113,hr6152.112,0.687763592
hr852.113,hr1303.112,0.732405314
hr854.113,hr3698.112,0.509512661
hr854.113,hr4228.112,0.85384884
hr855.113,hr1219.112,0.565042309
hr856.113,hr4372.112,0.578743262
hr857.113,hr413.112,0.516573007
hr858.113,hr273.112,0.633093589
hr86.113,hr76.112,0.729155577
hr860.113,hr6212.112,0.764880398
hr861.113,hr2564.112,0.847291805
hr862.113,hr1038.112,0.788935065
hr863.113,hr182.112,0.540715051
hr863.113,hr2015.112,0.509641339
hr863.113,hr2506.112,0.50242478
hr863.113,hr294.112,0.608182094
hr863.113,hr3095.112,0.566616821
hr863.113,hr4291.112,0.566467717
hr863.113,hr6263.112,0.525352857
hr863.113,hr6421.112,0.799616284
hr863.113,hr744.112,0.606023667
hr864.113,hr2717.112,0.5791595
hr865.113,hr784.112,0.822338321
hr868.113,hr591.112,0.538581441
hr869.113,hr1884.112,0.89867159
hr87.113,hr580.112,0.834258274
hr870.113,hr2368.112,0.673104827
hr870.113,hr4277.112,0.645521638
hr870.113,hr870.112,0.793908948
hr871.113,hr1886.112,0.73873217
hr871.113,hr255.112,0.507071802
hr872.113,hr1887.112,0.633403895
hr872.113,hr255.112,0.622769426
hr873.113,hr1888.112,0.737052391
hr873.113,hr833.112,0.501757377
hr874.113,hr2970.112,0.799035787
hr875.113,hr3199.112,0.727959933
hr876.113,hr2050.112,0.847538573
hr876.113,hr3377.112,0.512305334
hr877.113,hr2479.112,0.514540467
hr877.113,hr2555.112,0.756765782
hr877.113,hr5930.112,0.646809707
hr878.113,hr194.112,0.746350803
hr878.113,hr354.112,0.63496909
hr879.113,hr114.112,0.617527797
hr879.113,hr3082.112,0.537530715
hr879.113,hr3577.112,0.624555229
hr879.113,hr3669.112,0.613846108
hr88.113,hr231.112,0.820848573
hr880.113,hr3313.112,0.614954011
hr880.113,hr6411.112,0.56509996
hr881.113,hr996.112,0.776929263
hr882.113,hr828.112,0.515119115
hr882.113,hr829.112,0.701408988
hr883.113,hr2002.112,0.714218551
hr884.113,hr1866.112,0.74208277
hr885.113,hr1990.112,0.538431266
hr885.113,hr3100.112,0.545895237
hr885.113,hr5907.112,0.542090723
hr885.113,hr5988.112,0.694826406
hr885.113,hr624.112,0.501564737
hr886.113,hr6102.112,0.65461989
hr887.113,hr3090.112,0.578369652
hr889.113,hr6530.112,0.809424744
hr89.113,hr2037.112,0.75983214
hr89.113,hr2378.112,0.71804299
hr89.113,hr2448.112,0.839053852
hr89.113,hr4099.112,0.663073925
hr89.113,hr4148.112,0.760354969
hr89.113,hr486.112,0.715376062
hr891.113,hr1918.112,0.51669024
hr891.113,hr300.112,0.766924841
hr891.113,hr4394.112,0.536304333
hr892.113,hr1478.112,0.636258827
hr893.113,hr2105.112,0.810325575
hr894.113,hr5948.112,0.781127017
hr895.113,hr3547.112,0.841224039
hr896.113,hr3620.112,0.696102724
hr897.113,hr4287.112,0.60157079
hr898.113,hr2730.112,0.601692248
hr898.113,hr2830.112,0.721063831
hr898.113,hr2982.112,0.515186331
hr898.113,hr3589.112,0.766271246
hr898.113,hr6496.112,0.514173691
hr899.113,hr4078.112,0.509859297
hr90.113,hr224.112,0.810540384
hr901.113,hr2382.112,0.718498402
hr902.113,hr2646.112,0.594629332
hr903.113,hr1744.112,0.618274189
hr903.113,hr6088.112,0.502765368
hr904.113,hr5796.112,0.667337486
hr905.113,hr134.112,0.521078037
hr905.113,hr1693.112,0.741183672
hr905.113,hr1773.112,0.516770456
hr905.113,hr942.112,0.646762697
hr906.113,hr2982.112,0.816841234
hr906.113,hr3589.112,0.533738182
hr907.113,hr55.112,0.644438486
hr908.113,hr6039.112,0.818495532
hr909.113,hr1769.112,0.762791879
hr909.113,hr3193.112,0.816786186
hr909.113,hr3722.112,0.618889911
hr91.113,hr3812.112,0.594401497
hr91.113,hr582.112,0.698422808
hr91.113,hr5824.112,0.541157386
hr91.113,hr6294.112,0.534080087
hr911.113,hr1150.112,0.633964957
hr911.113,hr1943.112,0.608541593
hr912.113,hr1035.112,0.651096371
hr914.113,hr3828.112,0.841560374
hr915.113,hr2699.112,0.641595416
hr915.113,hr854.112,0.873765909
hr916.113,hr1620.112,0.736305021
hr917.113,hr2802.112,0.885038447
hr917.113,hr5163.112,0.88522714
hr918.113,hr384.112,0.688407017
hr919.113,hr1240.112,0.8617798
hr92.113,hr6631.112,0.761392782
hr920.113,hr1195.112,0.712317129
hr921.113,hr329.112,0.726167003
hr921.113,hr3723.112,0.525457145
hr922.113,hr3358.112,0.670222573
hr923.113,hr722.112,0.70921798
hr924.113,hr3238.112,0.774575632
hr926.113,hr1538.112,0.808986845
hr927.113,hr1723.112,0.75575691
hr927.113,hr4029.112,0.829941753
hr928.113,hr147.112,0.558407416
hr928.113,hr2248.112,0.526314932
hr928.113,hr3026.112,0.54597509
hr928.113,hr6160.112,0.508206485
hr928.113,hr999.112,0.871867958
hr929.113,hr1163.112,0.834391134
hr929.113,hr62.112,0.550270519
hr93.113,hr263.112,0.8630671
